country,year,gdp_nominal
MEX,1994,553.618
MEX,1995,380.182
MEX,1996,432.158
MEX,1997,523.45
MEX,1998,557.485
MEX,1999,631.24
MEX,2000,742.061
MEX,2001,796.055
MEX,2002,810.666
MEX,2003,765.55
MEX,2004,819.459
MEX,2005,917.572
MEX,2006,1020.265
MEX,2007,1102.356
MEX,2008,1161.553
MEX,2009,943.437
MEX,2010,1105.424
MEX,2011,1229.014
MEX,2012,1255.11
MEX,2013,1327.436
MEX,2014,1364.508
MEX,2015,1213.294
MEX,2016,1112.233
MEX,2017,1190.721
MEX,2018,1256.3
MEX,2019,1305.2
MEX,2020,1120.832
MEX,2021,1313.07
MEX,2022,1463.324
MEX,2023,1788.821
MEX,2024,1848.125
MEX,2025,1817.818
FSM,1995,0.22
FSM,1996,0.217
FSM,1997,0.204
FSM,1998,0.217
FSM,1999,0.217
FSM,2000,0.23
FSM,2001,0.236
FSM,2002,0.238
FSM,2003,0.241
FSM,2004,0.236
FSM,2005,0.246
FSM,2006,0.249
FSM,2007,0.252
FSM,2008,0.258
FSM,2009,0.275
FSM,2010,0.291
FSM,2011,0.307
FSM,2012,0.323
FSM,2013,0.313
FSM,2014,0.314
FSM,2015,0.31
FSM,2016,0.325
FSM,2017,0.359
FSM,2018,0.392
FSM,2019,0.394
FSM,2020,0.372
FSM,2021,0.39
FSM,2022,0.43
FSM,2023,0.46
FSM,2024,0.484
FSM,2025,0.507
MDA,1991,NA
MDA,1992,0.864
MDA,1993,1.11
MDA,1994,1.158
MDA,1995,1.441
MDA,1996,1.694
MDA,1997,1.928
MDA,1998,1.697
MDA,1999,1.172
MDA,2000,1.315
MDA,2001,1.481
MDA,2002,1.662
MDA,2003,1.981
MDA,2004,2.598
MDA,2005,2.988
MDA,2006,3.408
MDA,2007,4.401
MDA,2008,6.055
MDA,2009,5.438
MDA,2010,6.977
MDA,2011,8.417
MDA,2012,8.708
MDA,2013,9.496
MDA,2014,9.51
MDA,2015,7.726
MDA,2016,8.072
MDA,2017,9.515
MDA,2018,11.252
MDA,2019,11.737
MDA,2020,11.53
MDA,2021,13.694
MDA,2022,14.55
MDA,2023,16.576
MDA,2024,18.062
MDA,2025,19.649
MNG,1980,2.728
MNG,1981,2.854
MNG,1982,2.963
MNG,1983,3.071
MNG,1984,2.837
MNG,1985,3.294
MNG,1986,3.636
MNG,1987,4.086
MNG,1988,4.104
MNG,1989,4.275
MNG,1990,2.678
MNG,1991,2.821
MNG,1992,1.566
MNG,1993,0.771
MNG,1994,0.926
MNG,1995,1.452
MNG,1996,1.348
MNG,1997,1.181
MNG,1998,1.125
MNG,1999,1.057
MNG,2000,1.137
MNG,2001,1.268
MNG,2002,1.397
MNG,2003,1.595
MNG,2004,1.992
MNG,2005,2.523
MNG,2006,3.414
MNG,2007,4.235
MNG,2008,5.623
MNG,2009,4.584
MNG,2010,7.185
MNG,2011,10.41
MNG,2012,12.278
MNG,2013,12.582
MNG,2014,12.227
MNG,2015,11.62
MNG,2016,11.154
MNG,2017,11.481
MNG,2018,13.207
MNG,2019,14.206
MNG,2020,13.313
MNG,2021,15.286
MNG,2022,17.146
MNG,2023,20.315
MNG,2024,23.669
MNG,2025,27.242
MNE,2000,0.966
MNE,2001,1.15
MNE,2002,1.269
MNE,2003,1.681
MNE,2004,2.073
MNE,2005,2.261
MNE,2006,2.724
MNE,2007,3.686
MNE,2008,4.564
MNE,2009,4.171
MNE,2010,4.146
MNE,2011,4.544
MNE,2012,4.09
MNE,2013,4.466
MNE,2014,4.595
MNE,2015,4.055
MNE,2016,4.376
MNE,2017,4.855
MNE,2018,5.509
MNE,2019,5.543
MNE,2020,4.777
MNE,2021,5.865
MNE,2022,6.243
MNE,2023,7.406
MNE,2024,8.11
MNE,2025,8.849
MAR,1980,23.807
MAR,1981,19.329
MAR,1982,19.51
MAR,1983,17.635
MAR,1984,16.13
MAR,1985,16.28
MAR,1986,21.497
MAR,1987,23.713
MAR,1988,28.08
MAR,1989,28.901
MAR,1990,32.661
MAR,1991,34.94
MAR,1992,36.483
MAR,1993,34.259
MAR,1994,38.532
MAR,1995,42.238
MAR,1996,46.71
MAR,1997,42.366
MAR,1998,45.243
MAR,1999,45.055
MAR,2000,42.053
MAR,2001,42.704
MAR,2002,45.711
MAR,2003,56.345
MAR,2004,64.528
MAR,2005,67.468
MAR,2006,74.284
MAR,2007,85.539
MAR,2008,100.112
MAR,2009,100.535
MAR,2010,100.881
MAR,2011,109.705
MAR,2012,106.345
MAR,2013,115.608
MAR,2014,119.131
MAR,2015,110.414
MAR,2016,111.573
MAR,2017,118.541
MAR,2018,127.341
MAR,2019,128.92
MAR,2020,121.354
MAR,2021,142.022
MAR,2022,130.952
MAR,2023,144.438
MAR,2024,157.087
MAR,2025,168.597
MOZ,1980,4.615
MOZ,1981,3.585
MOZ,1982,3.662
MOZ,1983,3.28
MOZ,1984,3.417
MOZ,1985,4.516
MOZ,1986,5.301
MOZ,1987,2.395
MOZ,1988,2.105
MOZ,1989,2.199
MOZ,1990,3.529
MOZ,1991,3.855
MOZ,1992,2.799
MOZ,1993,2.883
MOZ,1994,2.958
MOZ,1995,3.062
MOZ,1996,4.03
MOZ,1997,4.874
MOZ,1998,5.551
MOZ,1999,6.285
MOZ,2000,5.931
MOZ,2001,5.65
MOZ,2002,5.951
MOZ,2003,6.584
MOZ,2004,7.937
MOZ,2005,8.868
MOZ,2006,9.51
MOZ,2007,10.811
MOZ,2008,12.92
MOZ,2009,12.264
MOZ,2010,11.412
MOZ,2011,14.619
MOZ,2012,16.688
MOZ,2013,17.198
MOZ,2014,17.978
MOZ,2015,16.209
MOZ,2016,12.069
MOZ,2017,13.265
MOZ,2018,15.017
MOZ,2019,15.513
MOZ,2020,14.235
MOZ,2021,16.168
MOZ,2022,18.884
MOZ,2023,20.958
MOZ,2024,22.495
MOZ,2025,24.545
MMR,1998,4.838
MMR,1999,6.044
MMR,2000,7.261
MMR,2001,6.693
MMR,2002,6.496
MMR,2003,8.336
MMR,2004,10.095
MMR,2005,11.382
MMR,2006,12.752
MMR,2007,16.76
MMR,2008,23.907
MMR,2009,28.971
MMR,2010,35.748
MMR,2011,50.292
MMR,2012,55.131
MMR,2013,59.176
MMR,2014,63.153
MMR,2015,62.655
MMR,2016,60.09
MMR,2017,61.267
MMR,2018,66.699
MMR,2019,68.802
MMR,2020,77.801
MMR,2021,68.054
MMR,2022,61.766
MMR,2023,64.505
MMR,2024,64.284
MMR,2025,65.009
NAM,1989,2.268
NAM,1990,2.568
NAM,1991,2.841
NAM,1992,3.296
NAM,1993,3.156
NAM,1994,3.537
NAM,1995,3.948
NAM,1996,3.954
NAM,1997,4.11
NAM,1998,3.832
NAM,1999,3.824
NAM,2000,3.941
NAM,2001,3.577
NAM,2002,3.396
NAM,2003,4.974
NAM,2004,6.673
NAM,2005,7.324
NAM,2006,7.711
NAM,2007,8.73
NAM,2008,8.496
NAM,2009,8.915
NAM,2010,11.281
NAM,2011,12.423
NAM,2012,13.016
NAM,2013,12.168
NAM,2014,12.434
NAM,2015,11.45
NAM,2016,10.719
NAM,2017,12.883
NAM,2018,13.676
NAM,2019,12.539
NAM,2020,10.583
NAM,2021,12.399
NAM,2022,12.562
NAM,2023,12.345
NAM,2024,13.185
NAM,2025,14.364
NUR,2002,4.367
NUR,2003,4.553
NUR,2004,5.146
NUR,2005,6.167
NUR,2006,6.925
NUR,2007,8.556
NUR,2008,10.297
NUR,2009,12.066
NUR,2010,15.325
NUR,2011,17.89
NUR,2012,20.293
NUR,2013,20.17
NUR,2014,20.616
NUR,2015,20.057
NUR,2016,18.02
NUR,2017,18.883
NUR,2018,18.336
NUR,2019,18.876
NUR,2020,20.136
NUR,2021,14.278
NUR,2022,14.501
NUR,2023,17.329
NPL,1980,2.258
NPL,1981,2.641
NPL,1982,2.669
NPL,1983,2.92
NPL,1984,3.089
NPL,1985,3.208
NPL,1986,3.491
NPL,1987,3.621
NPL,1988,4.27
NPL,1989,4.317
NPL,1990,4.442
NPL,1991,4.861
NPL,1992,4.417
NPL,1993,4.743
NPL,1994,4.954
NPL,1995,5.379
NPL,1996,5.544
NPL,1997,6.027
NPL,1998,5.992
NPL,1999,6.164
NPL,2000,6.537
NPL,2001,6.719
NPL,2002,6.816
NPL,2003,7.218
NPL,2004,8.297
NPL,2005,9.331
NPL,2006,10.316
NPL,2007,11.777
NPL,2008,14.31
NPL,2009,14.663
NPL,2010,18.253
NPL,2011,21.685
NPL,2012,21.703
NPL,2013,22.162
NPL,2014,22.722
NPL,2015,24.361
NPL,2016,24.524
NPL,2017,28.972
NPL,2018,33.112
NPL,2019,34.186
NPL,2020,33.434
NPL,2021,36.927
NPL,2022,41.183
NPL,2023,40.907
NPL,2024,43.673
NPL,2025,47.826
NLD,1980,194.031
NLD,1981,162.629
NLD,1982,157.56
NLD,1983,153.396
NLD,1984,142.779
NLD,1985,144.859
NLD,1986,201.883
NLD,1987,247.277
NLD,1988,264.596
NLD,1989,260.9
NLD,1990,321.859
NLD,1991,331.565
NLD,1992,366.52
NLD,1993,356.434
NLD,1994,383.091
NLD,1995,453.377
NLD,1996,451.508
NLD,1997,418.023
NLD,1998,439.215
NLD,1999,448.223
NLD,2000,417.834
NLD,2001,432.539
NLD,2002,475.194
NLD,2003,582.29
NLD,2004,660.925
NLD,2005,688.514
NLD,2006,737.633
NLD,2007,853.6
NLD,2008,957.797
NLD,2009,878
NLD,2010,853.161
NLD,2011,912.98
NLD,2012,846.225
NLD,2013,883.964
NLD,2014,901.789
NLD,2015,775.822
NLD,2016,796.944
NLD,2017,847.934
NLD,2018,930.155
NLD,2019,929.006
NLD,2020,931.814
NLD,2021,1055.173
NLD,2022,1047.364
NLD,2023,1154.694
NLD,2024,1218.401
NLD,2025,1272.96
NZL,1980,22.56
NZL,1981,23.481
NZL,1982,23.246
NZL,1983,22.493
NZL,1984,22.386
NZL,1985,22.548
NZL,1986,27.439
NZL,1987,36.993
NZL,1988,45.523
NZL,1989,44.024
NZL,1990,45.794
NZL,1991,43.44
NZL,1992,41.515
NZL,1993,44.808
NZL,1994,52.919
NZL,1995,62.24
NZL,1996,69.101
NZL,1997,68.869
NZL,1998,56.815
NZL,1999,58.898
NZL,2000,54.127
NZL,2001,53.129
NZL,2002,62.061
NZL,2003,82.408
NZL,2004,101.599
NZL,2005,113.266
NZL,2006,109.738
NZL,2007,134.876
NZL,2008,135.373
NZL,2009,121.701
NZL,2010,145.36
NZL,2011,166.949
NZL,2012,175.033
NZL,2013,187.132
NZL,2014,200.153
NZL,2015,176.326
NZL,2016,185.901
NZL,2017,203.626
NZL,2018,209.601
NZL,2019,210.761
NZL,2020,210.271
NZL,2021,249.711
NZL,2022,242.575
NZL,2023,248.687
NZL,2024,252.236
NZL,2025,262.924
NIC,1980,1.832
NIC,1981,2.156
NIC,1982,2.497
NIC,1983,2.9
NIC,1984,3.966
NIC,1985,3.854
NIC,1986,5.8
NIC,1987,3.409
NIC,1988,1.499
NIC,1989,2.082
NIC,1990,0.519
NIC,1991,3.678
NIC,1992,3.894
NIC,1993,3.726
NIC,1994,3.861
NIC,1995,4.14
NIC,1996,4.308
NIC,1997,4.39
NIC,1998,4.635
NIC,1999,4.856
NIC,2000,5.109
NIC,2001,5.335
NIC,2002,5.224
NIC,2003,5.322
NIC,2004,5.793
NIC,2005,6.321
NIC,2006,6.764
NIC,2007,7.423
NIC,2008,8.497
NIC,2009,8.297
NIC,2010,8.759
NIC,2011,9.774
NIC,2012,10.532
NIC,2013,10.983
NIC,2014,11.88
NIC,2015,12.757
NIC,2016,13.286
NIC,2017,13.786
NIC,2018,13.025
NIC,2019,12.713
NIC,2020,12.682
NIC,2021,14.145
NIC,2022,15.671
NIC,2023,17.843
NIC,2024,19.412
NIC,2025,20.956
NER,1980,3.531
NER,1981,3.056
NER,1982,2.84
NER,1983,2.538
NER,1984,2.056
NER,1985,2.027
NER,1986,2.68
NER,1987,3.143
NER,1988,3.21
NER,1989,3.068
NER,1990,3.491
NER,1991,3.271
NER,1992,3.372
NER,1993,3.041
NER,1994,1.935
NER,1995,2.296
NER,1996,2.397
NER,1997,2.285
NER,1998,2.639
NER,1999,2.532
NER,2000,2.235
NER,2001,2.442
NER,2002,2.772
NER,2003,3.382
NER,2004,3.746
NER,2005,4.372
NER,2006,4.743
NER,2007,5.716
NER,2008,7.279
NER,2009,7.324
NER,2010,7.838
NER,2011,8.754
NER,2012,9.412
NER,2013,10.206
NER,2014,10.83
NER,2015,9.684
NER,2016,10.35
NER,2017,11.181
NER,2018,12.814
NER,2019,12.917
NER,2020,13.764
NER,2021,14.923
NER,2022,15.458
NER,2023,16.809
NER,2024,19.599
NER,2025,21.907
NGA,1990,62.165
NGA,1991,60.131
NGA,1992,52.275
NGA,1993,56.807
NGA,1994,80.128
NGA,1995,132.23
NGA,1996,172.686
NGA,1997,187.866
NGA,1998,209.677
NGA,1999,57.477
NGA,2000,67.824
NGA,2001,73.128
NGA,2002,93.983
NGA,2003,102.935
NGA,2004,130.345
NGA,2005,169.645
NGA,2006,222.791
NGA,2007,262.215
NGA,2008,330.26
NGA,2009,297.458
NGA,2010,369.062
NGA,2011,414.095
NGA,2012,460.952
NGA,2013,514.966
NGA,2014,568.499
NGA,2015,492.437
NGA,2016,404.649
NGA,2017,375.745
NGA,2018,421.737
NGA,2019,474.498
NGA,2020,432.716
NGA,2021,441.632
NGA,2022,476.468
NGA,2023,363.816
NGA,2024,199.721
NGA,2025,194.955
MKD,1992,2.443
MKD,1993,2.687
MKD,1994,3.561
MKD,1995,4.687
MKD,1996,4.643
MKD,1997,3.928
MKD,1998,3.764
MKD,1999,3.867
MKD,2000,3.774
MKD,2001,3.709
MKD,2002,3.991
MKD,2003,4.946
MKD,2004,5.684
MKD,2005,6.257
MKD,2006,6.86
MKD,2007,8.337
MKD,2008,9.912
MKD,2009,9.4
MKD,2010,9.415
MKD,2011,10.499
MKD,2012,9.751
MKD,2013,10.824
MKD,2014,11.378
MKD,2015,10.067
MKD,2016,10.686
MKD,2017,11.336
MKD,2018,12.694
MKD,2019,12.609
MKD,2020,12.385
MKD,2021,14.008
MKD,2022,13.735
MKD,2023,14.769
MKD,2024,15.861
MKD,2025,17.09
NOR,1980,64.439
NOR,1981,63.597
NOR,1982,62.647
NOR,1983,61.627
NOR,1984,62.058
NOR,1985,65.417
NOR,1986,78.693
NOR,1987,94.231
NOR,1988,101.901
NOR,1989,102.634
NOR,1990,119.791
NOR,1991,121.872
NOR,1992,130.838
NOR,1993,120.579
NOR,1994,127.132
NOR,1995,152.031
NOR,1996,163.52
NOR,1997,161.357
NOR,1998,154.23
NOR,1999,162.384
NOR,2000,171.456
NOR,2001,174.24
NOR,2002,195.915
NOR,2003,229.385
NOR,2004,265.267
NOR,2005,309.979
NOR,2006,346.914
NOR,2007,402.646
NOR,2008,464.915
NOR,2009,387.974
NOR,2010,431.052
NOR,2011,501.361
NOR,2012,512.777
NOR,2013,526.014
NOR,2014,501.737
NOR,2015,388.16
NOR,2016,370.957
NOR,2017,401.745
NOR,2018,439.788
NOR,2019,408.743
NOR,2020,367.633
NOR,2021,503.368
NOR,2022,593.727
NOR,2023,485.311
NOR,2024,503.752
NOR,2025,506.466
OMN,1980,7.269
OMN,1981,8.849
OMN,1982,9.285
OMN,1983,9.733
OMN,1984,10.726
OMN,1985,11.916
OMN,1986,9.433
OMN,1987,9.89
OMN,1988,9.613
OMN,1989,10.743
OMN,1990,13.395
OMN,1991,13
OMN,1992,14.274
OMN,1993,14.321
OMN,1994,14.808
OMN,1995,15.821
OMN,1996,17.512
OMN,1997,18.154
OMN,1998,16.044
OMN,1999,17.833
OMN,2000,22.259
OMN,2001,22.206
OMN,2002,23.066
OMN,2003,24.734
OMN,2004,28.379
OMN,2005,35.507
OMN,2006,42.578
OMN,2007,48.3
OMN,2008,69.805
OMN,2009,55.454
OMN,2010,64.994
OMN,2011,77.497
OMN,2012,87.409
OMN,2013,89.936
OMN,2014,92.699
OMN,2015,78.711
OMN,2016,75.129
OMN,2017,80.857
OMN,2018,91.506
OMN,2019,88.061
OMN,2020,75.909
OMN,2021,87.323
OMN,2022,111.944
OMN,2023,108.811
OMN,2024,109.993
OMN,2025,111.306
PAK,1980,38.616
PAK,1981,45.681
PAK,1982,49.932
PAK,1983,46.619
PAK,1984,50.612
PAK,1985,50.607
PAK,1986,51.827
PAK,1987,54.171
PAK,1988,62.385
PAK,1989,65.042
PAK,1990,65.276
PAK,1991,74.158
PAK,1992,79.338
PAK,1993,83.969
PAK,1994,84.642
PAK,1995,98.917
PAK,1996,103.296
PAK,1997,101.848
PAK,1998,101.381
PAK,1999,96.008
PAK,2000,99.421
PAK,2001,96.784
PAK,2002,98.169
PAK,2003,112.507
PAK,2004,132.206
PAK,2005,145.209
PAK,2006,161.871
PAK,2007,184.141
PAK,2008,202.204
PAK,2009,187.074
PAK,2010,196.712
PAK,2011,230.577
PAK,2012,250.094
PAK,2013,258.674
PAK,2014,271.422
PAK,2015,299.93
PAK,2016,313.623
PAK,2017,339.229
PAK,2018,356.163
PAK,2019,321.071
PAK,2020,300.41
PAK,2021,348.481
PAK,2022,374.85
PAK,2023,337.457
PAK,2024,374.595
PAK,2025,NA
PLW,2000,0.15
PLW,2001,0.159
PLW,2002,0.163
PLW,2003,0.155
PLW,2004,0.166
PLW,2005,0.186
PLW,2006,0.191
PLW,2007,0.196
PLW,2008,0.199
PLW,2009,0.184
PLW,2010,0.184
PLW,2011,0.195
PLW,2012,0.215
PLW,2013,0.226
PLW,2014,0.245
PLW,2015,0.283
PLW,2016,0.303
PLW,2017,0.29
PLW,2018,0.288
PLW,2019,0.282
PLW,2020,0.259
PLW,2021,0.236
PLW,2022,0.256
PLW,2023,0.282
PLW,2024,0.316
PLW,2025,0.353
PAN,1980,4.253
PAN,1981,4.814
PAN,1982,5.319
PAN,1983,5.461
PAN,1984,5.7
PAN,1985,6.03
PAN,1986,6.266
PAN,1987,6.294
PAN,1988,5.441
PAN,1989,5.456
PAN,1990,5.931
PAN,1991,6.522
PAN,1992,7.414
PAN,1993,8.096
PAN,1994,8.633
PAN,1995,8.825
PAN,1996,10.406
PAN,1997,11.245
PAN,1998,12.191
PAN,1999,12.775
PAN,2000,12.958
PAN,2001,13.166
PAN,2002,13.685
PAN,2003,14.422
PAN,2004,15.811
PAN,2005,17.244
PAN,2006,19.109
PAN,2007,22.072
PAN,2008,26.072
PAN,2009,28.104
PAN,2010,30.513
PAN,2011,35.95
PAN,2012,41.902
PAN,2013,47.261
PAN,2014,51.74
PAN,2015,56.062
PAN,2016,60.017
PAN,2017,64.468
PAN,2018,67.294
PAN,2019,69.722
PAN,2020,57.087
PAN,2021,67.407
PAN,2022,76.523
PAN,2023,83.382
PAN,2024,87.347
PAN,2025,91.731
PNG,1980,4.087
PNG,1981,4.011
PNG,1982,3.805
PNG,1983,3.799
PNG,1984,3.509
PNG,1985,3.25
PNG,1986,3.535
PNG,1987,3.885
PNG,1988,5.4
PNG,1989,5.238
PNG,1990,4.757
PNG,1991,5.596
PNG,1992,6.466
PNG,1993,7.349
PNG,1994,8.077
PNG,1995,7.149
PNG,1996,7.608
PNG,1997,7.272
PNG,1998,5.558
PNG,1999,5.072
PNG,2000,5.169
PNG,2001,4.531
PNG,2002,4.387
PNG,2003,5.488
PNG,2004,6.279
PNG,2005,7.339
PNG,2006,8.355
PNG,2007,9.545
PNG,2008,11.671
PNG,2009,11.619
PNG,2010,14.251
PNG,2011,17.985
PNG,2012,21.295
PNG,2013,21.261
PNG,2014,23.211
PNG,2015,21.723
PNG,2016,20.759
PNG,2017,22.743
PNG,2018,24.11
PNG,2019,24.751
PNG,2020,23.848
PNG,2021,26.113
PNG,2022,31.61
PNG,2023,30.926
PNG,2024,31.896
PNG,2025,32.641
PRY,1980,4.095
PRY,1981,5.22
PRY,1982,5.47
PRY,1983,6.069
PRY,1984,4.931
PRY,1985,4.214
PRY,1986,5.032
PRY,1987,4.216
PRY,1988,5.584
PRY,1989,4.046
PRY,1990,4.904
PRY,1991,6.984
PRY,1992,7.158
PRY,1993,7.249
PRY,1994,7.871
PRY,1995,9.062
PRY,1996,9.788
PRY,1997,9.965
PRY,1998,9.26
PRY,1999,8.837
PRY,2000,8.856
PRY,2001,8.496
PRY,2002,7.196
PRY,2003,7.691
PRY,2004,9.624
PRY,2005,10.738
PRY,2006,13.43
PRY,2007,17.856
PRY,2008,24.615
PRY,2009,22.355
PRY,2010,27.129
PRY,2011,33.737
PRY,2012,33.296
PRY,2013,38.651
PRY,2014,40.378
PRY,2015,36.211
PRY,2016,36.09
PRY,2017,38.997
PRY,2018,40.225
PRY,2019,37.925
PRY,2020,35.432
PRY,2021,39.951
PRY,2022,41.953
PRY,2023,42.955
PRY,2024,44.937
PRY,2025,46.803
PER,1980,20.19
PER,1981,24.398
PER,1982,24.259
PER,1983,18.863
PER,1984,19.442
PER,1985,16.823
PER,1986,25.241
PER,1987,41.681
PER,1988,32.978
PER,1989,40.699
PER,1990,28.326
PER,1991,33.988
PER,1992,35.377
PER,1993,34.33
PER,1994,43.225
PER,1995,51.38
PER,1996,53.412
PER,1997,56.281
PER,1998,53.918
PER,1999,48.719
PER,2000,50.414
PER,2001,51.034
PER,2002,53.954
PER,2003,58.537
PER,2004,66.126
PER,2005,74.232
PER,2006,87.459
PER,2007,102.187
PER,2008,121.308
PER,2009,121.892
PER,2010,149.23
PER,2011,171.369
PER,2012,193.276
PER,2013,203.042
PER,2014,203.785
PER,2015,192.85
PER,2016,196.348
PER,2017,216.578
PER,2018,227.583
PER,2019,233.004
PER,2020,206.461
PER,2021,226.372
PER,2022,244.273
PER,2023,266.912
PER,2024,283.309
PER,2025,294.898
PHL,1980,37.082
PHL,1981,40.735
PHL,1982,42.441
PHL,1983,37.953
PHL,1984,35.86
PHL,1985,34.973
PHL,1986,34.129
PHL,1987,37.932
PHL,1988,43.293
PHL,1989,48.652
PHL,1990,50.508
PHL,1991,51.784
PHL,1992,60.422
PHL,1993,62.037
PHL,1994,73.159
PHL,1995,84.644
PHL,1996,94.65
PHL,1997,94.106
PHL,1998,74.492
PHL,1999,85.64
PHL,2000,83.667
PHL,2001,78.921
PHL,2002,84.307
PHL,2003,87.039
PHL,2004,95.002
PHL,2005,107.42
PHL,2006,127.653
PHL,2007,155.98
PHL,2008,181.007
PHL,2009,176.132
PHL,2010,208.369
PHL,2011,234.217
PHL,2012,261.92
PHL,2013,283.903
PHL,2014,297.484
PHL,2015,306.446
PHL,2016,318.627
PHL,2017,328.481
PHL,2018,346.842
PHL,2019,376.823
PHL,2020,361.751
PHL,2021,394.087
PHL,2022,404.353
PHL,2023,437.146
PHL,2024,470.062
PHL,2025,507.67
POL,1980,56.731
POL,1981,53.752
POL,1982,65.315
POL,1983,75.555
POL,1984,75.656
POL,1985,70.915
POL,1986,73.822
POL,1987,63.84
POL,1988,68.747
POL,1989,67.027
POL,1990,62.206
POL,1991,80.61
POL,1992,88.888
POL,1993,90.544
POL,1994,103.887
POL,1995,139.363
POL,1996,156.993
POL,1997,157.493
POL,1998,172.389
POL,1999,168.13
POL,2000,171.613
POL,2001,190.805
POL,2002,199.07
POL,2003,217.829
POL,2004,255.292
POL,2005,306.304
POL,2006,344.627
POL,2007,429.021
POL,2008,533.6
POL,2009,439.794
POL,2010,475.697
POL,2011,524.374
POL,2012,495.23
POL,2013,515.762
POL,2014,539.212
POL,2015,476.788
POL,2016,469.65
POL,2017,524.78
POL,2018,588.804
POL,2019,595.968
POL,2020,599.458
POL,2021,681.429
POL,2022,689.888
POL,2023,811.736
POL,2024,862.908
POL,2025,915.451
PRT,1980,32.607
PRT,1981,32.477
PRT,1982,30.678
PRT,1983,28.267
PRT,1984,25.951
PRT,1985,27.231
PRT,1986,37.869
PRT,1987,47.387
PRT,1988,55.435
PRT,1989,59.806
PRT,1990,79.439
PRT,1991,89.904
PRT,1992,108.119
PRT,1993,95.139
PRT,1994,99.692
PRT,1995,118.182
PRT,1996,122.655
PRT,1997,117.211
PRT,1998,124.124
PRT,1999,127.597
PRT,2000,118.658
PRT,2001,121.605
PRT,2002,134.7
PRT,2003,165.185
PRT,2004,189.296
PRT,2005,197.363
PRT,2006,208.767
PRT,2007,240.524
PRT,2008,263.388
PRT,2009,244.402
PRT,2010,238.308
PRT,2011,245.075
PRT,2012,216.361
PRT,2013,226.437
PRT,2014,229.961
PRT,2015,199.414
PRT,2016,206.369
PRT,2017,221.28
PRT,2018,242.423
PRT,2019,240.013
PRT,2020,228.849
PRT,2021,255.705
PRT,2022,255.398
PRT,2023,287.187
PRT,2024,303.032
PRT,2025,319.934
PRI,1980,14.436
PRI,1981,15.956
PRI,1982,16.764
PRI,1983,17.277
PRI,1984,19.163
PRI,1985,20.289
PRI,1986,21.969
PRI,1987,23.878
PRI,1988,26.178
PRI,1989,28.267
PRI,1990,30.604
PRI,1991,32.287
PRI,1992,34.63
PRI,1993,36.923
PRI,1994,39.691
PRI,1995,42.647
PRI,1996,45.341
PRI,1997,48.187
PRI,1998,54.086
PRI,1999,57.841
PRI,2000,61.702
PRI,2001,69.669
PRI,2002,72.546
PRI,2003,75.834
PRI,2004,80.322
PRI,2005,83.915
PRI,2006,87.276
PRI,2007,89.524
PRI,2008,93.639
PRI,2009,96.386
PRI,2010,98.381
PRI,2011,100.352
PRI,2012,101.565
PRI,2013,102.45
PRI,2014,102.446
PRI,2015,103.376
PRI,2016,104.337
PRI,2017,103.446
PRI,2018,100.958
PRI,2019,105.126
PRI,2020,103.131
PRI,2021,106.427
PRI,2022,113.567
PRI,2023,117.902
PRI,2024,120.971
PRI,2025,122.234
QAT,1980,6.665
QAT,1981,7.374
QAT,1982,6.467
QAT,1983,5.506
QAT,1984,5.708
QAT,1985,5.339
QAT,1986,4.214
QAT,1987,4.441
QAT,1988,4.26
QAT,1989,4.502
QAT,1990,6.266
QAT,1991,5.579
QAT,1992,6.384
QAT,1993,5.804
QAT,1994,5.946
QAT,1995,6.861
QAT,1996,7.761
QAT,1997,9.976
QAT,1998,8.488
QAT,1999,11.266
QAT,2000,18.085
QAT,2001,17.498
QAT,2002,19.334
QAT,2003,23.716
QAT,2004,30.651
QAT,2005,44.636
QAT,2006,58.629
QAT,2007,75.987
QAT,2008,112.621
QAT,2009,88.196
QAT,2010,119.707
QAT,2011,167.775
QAT,2012,186.834
QAT,2013,198.728
QAT,2014,206.225
QAT,2015,161.74
QAT,2016,151.732
QAT,2017,161.099
QAT,2018,183.335
QAT,2019,176.371
QAT,2020,144.411
QAT,2021,179.732
QAT,2022,235.709
QAT,2023,213.003
QAT,2024,221.406
QAT,2025,226.217
ROM,1980,46.053
ROM,1981,55.319
ROM,1982,55.375
ROM,1983,48.401
ROM,1984,39.111
ROM,1985,48.286
ROM,1986,52.29
ROM,1987,58.477
ROM,1988,60.538
ROM,1989,54.236
ROM,1990,38.516
ROM,1991,29.07
ROM,1992,19.779
ROM,1993,26.624
ROM,1994,30.376
ROM,1995,35.838
ROM,1996,35.692
ROM,1997,35.644
ROM,1998,42.543
ROM,1999,35.953
ROM,2000,37.447
ROM,2001,40.396
ROM,2002,46.035
ROM,2003,57.79
ROM,2004,75.059
ROM,2005,98.547
ROM,2006,122.114
ROM,2007,174.831
ROM,2008,215.568
ROM,2009,174.564
ROM,2010,170.294
ROM,2011,192.835
ROM,2012,179.243
ROM,2013,189.83
ROM,2014,199.981
ROM,2015,177.877
ROM,2016,185.334
ROM,2017,210.529
ROM,2018,243.498
ROM,2019,250.993
ROM,2020,251.699
ROM,2021,286.015
ROM,2022,299.47
ROM,2023,351.074
ROM,2024,380.561
ROM,2025,406.202
RUS,1990,NA
RUS,1991,NA
RUS,1992,71.603
RUS,1993,196.227
RUS,1994,293.768
